driver,stint,lap,car,lapTime,fuelCorrectedLaptime,calcElapsedTime,calcTimeToLeader,calcGapToLeader,lapsBehind,carLapAsRaceLap,stopCount,stopTime,stoppingLap,totalStopTime,tyres
N. KARTHIKEYAN,1,9,22,83.92,81.436,780.4,57.832,57.832,0,9,0,0,0,0,
N. KARTHIKEYAN,1,10,22,84.415,81.967,864.815,62.689,62.689,0,10,0,0,0,0,
N. KARTHIKEYAN,1,11,22,84.34,81.928,949.155,67.333,67.333,0,11,0,0,0,0,
N. KARTHIKEYAN,1,12,22,83.829,81.453,1032.984,71.43,71.43,0,12,0,0,0,0,
N. KARTHIKEYAN,1,13,22,84.543,82.203,1117.527,75.527,75.527,0,13,0,0,0,0,
N. KARTHIKEYAN,1,14,22,86.759,84.455,1204.286,0.949,82.237,1,15,0,0,0,0,
N. KARTHIKEYAN,1,15,22,86.844,84.576,1291.13,1.411,82.685,1,16,0,0,0,0,
N. KARTHIKEYAN,1,16,22,85.582,83.35,1376.712,86.993,86.993,0,16,0,0,0,0,
N. KARTHIKEYAN,1,17,22,84.014,81.818,1460.726,76.154,76.154,0,17,0,0,0,0,
N. KARTHIKEYAN,1,18,22,85.103,82.943,1545.829,4.818,83.166,1,19,0,0,0,0,
N. KARTHIKEYAN,1,19,22,87.115,84.991,1632.944,13.73,91.933,1,20,0,0,0,0,
N. KARTHIKEYAN,1,20,22,84.436,82.348,1717.38,19.967,98.166,1,21,0,0,0,0,
N. KARTHIKEYAN,1,21,22,86.789,84.737,1804.169,27.93,106.756,1,22,0,0,0,0,
N. KARTHIKEYAN,1,22,22,84.72,82.704,1888.889,33.516,112.65,1,23,0,0,0,0,
N. KARTHIKEYAN,1,23,22,84.349,82.369,1973.238,39.645,117.865,1,24,0,0,0,0,
N. KARTHIKEYAN,1,24,22,90.747,88.803,2063.985,52.107,130.392,1,25,0,0,0,0,
N. KARTHIKEYAN,1,25,22,112.244,110.336,2176.229,6.47,164.351,2,27,1,28.325,1,28.325,
N. KARTHIKEYAN,2,26,22,91.377,89.505,2267.606,17.645,177.276,2,28,1,0,0,28.325,
N. KARTHIKEYAN,2,27,22,86.076,84.24,2353.682,25.415,183.923,2,29,1,0,0,28.325,
N. KARTHIKEYAN,2,28,22,84.123,82.323,2437.805,30.911,187.844,2,30,1,0,0,28.325,
N. KARTHIKEYAN,2,29,22,88.809,87.045,2526.614,40.168,198.347,2,31,1,0,0,28.325,
N. KARTHIKEYAN,2,30,22,84.666,82.938,2611.28,45.663,204.386,2,32,1,0,0,28.325,
N. KARTHIKEYAN,2,31,22,85.265,83.573,2696.545,38.057,196.303,2,33,1,0,0,28.325,
N. KARTHIKEYAN,2,32,22,100.407,98.751,2796.952,52.181,217.977,2,34,1,0,0,28.325,
N. KARTHIKEYAN,2,33,22,133.359,131.739,2930.311,56.615,271.823,2,35,2,39.917,1,68.242,
N. KARTHIKEYAN,3,34,22,92.95,91.366,3023.261,28.069,278.49,2,36,2,0,0,68.242,
N. KARTHIKEYAN,3,35,22,101.066,99.518,3124.327,11.529,250.631,2,37,2,0,0,68.242,
N. KARTHIKEYAN,3,36,22,115.327,113.815,3239.654,11.64,244.462,2,38,2,0,0,68.242,
N. KARTHIKEYAN,3,37,22,92.385,90.909,3332.039,22.989,219.241,2,39,2,0,0,68.242,
N. KARTHIKEYAN,3,38,22,84.322,82.882,3416.361,27.108,188.347,2,40,2,0,0,68.242,
N. KARTHIKEYAN,3,39,22,83.902,82.498,3500.263,31.35,191.213,2,41,2,0,0,68.242,
N. KARTHIKEYAN,3,40,22,84.743,83.375,3585.006,36.848,195.753,2,42,2,0,0,68.242,
N. KARTHIKEYAN,3,41,22,83.534,82.202,3668.54,40.635,199.627,2,43,2,0,0,68.242,
N. KARTHIKEYAN,3,42,22,84.389,83.093,3752.929,45.749,204.771,2,44,2,0,0,68.242,
N. KARTHIKEYAN,3,43,22,82.995,81.735,3835.924,49.52,208.019,2,45,2,0,0,68.242,
N. KARTHIKEYAN,3,44,22,82.78,81.556,3918.704,52.984,211.524,2,46,2,0,0,68.242,
N. KARTHIKEYAN,3,45,22,83.039,81.851,4001.743,56.984,215.339,2,47,2,0,0,68.242,
N. KARTHIKEYAN,3,46,22,84.138,82.986,4085.881,61.931,220.161,2,48,2,0,0,68.242,
N. KARTHIKEYAN,3,47,22,83.553,82.437,4169.434,66.028,224.675,2,49,2,0,0,68.242,
N. KARTHIKEYAN,3,48,22,83.501,82.421,4252.935,70.215,228.985,2,50,2,0,0,68.242,
N. KARTHIKEYAN,3,49,22,85.64,84.596,4338.575,76.384,235.169,2,51,2,0,0,68.242,
N. KARTHIKEYAN,3,50,22,86.343,85.335,4424.918,3.741,242.198,3,53,2,0,0,68.242,
N. KARTHIKEYAN,3,51,22,84.549,83.577,4509.467,8.463,247.276,3,54,2,0,0,68.242,
N. KARTHIKEYAN,3,52,22,87.359,86.423,4596.826,16.314,255.236,3,55,2,0,0,68.242,
N. KARTHIKEYAN,3,53,22,84.744,83.844,4681.57,21.095,260.393,3,56,2,0,0,68.242,
N. KARTHIKEYAN,3,54,22,87.599,86.735,4769.169,29.349,268.165,3,57,2,0,0,68.242,
N. KARTHIKEYAN,3,55,22,83.881,83.053,4853.05,34.012,272.538,3,58,2,0,0,68.242,
N. KARTHIKEYAN,3,56,22,84.716,83.924,4937.766,39.657,277.291,3,59,2,0,0,68.242,
N. KARTHIKEYAN,3,57,22,86.533,85.777,5024.299,47.144,284.479,3,60,2,0,0,68.242,
N. KARTHIKEYAN,3,58,22,90.299,89.579,5114.598,58.254,295.56,3,61,2,0,0,68.242,
N. KARTHIKEYAN,3,59,22,88.435,87.751,5203.033,67.062,304.924,3,62,2,0,0,68.242,
N. KARTHIKEYAN,3,60,22,86.814,86.166,5289.847,74.129,312.692,3,63,2,0,0,68.242,
N. KARTHIKEYAN,3,61,22,84.102,83.49,5373.949,78.908,317.605,3,64,2,0,0,68.242,
N. KARTHIKEYAN,3,62,22,89.627,89.051,5463.576,9.242,327.605,4,66,2,0,0,68.242,
N. KARTHIKEYAN,3,63,22,86.272,85.732,5549.848,15.103,334.13,4,67,2,0,0,68.242,
N. KARTHIKEYAN,3,64,22,84.961,84.457,5634.809,20.285,339.768,4,68,2,0,0,68.242,
N. KARTHIKEYAN,3,65,22,95.449,94.981,5730.258,30.022,355.406,4,69,2,0,0,68.242,
N. KARTHIKEYAN,3,66,22,107.09,106.658,5837.348,7.583,383.014,4,70,2,0,0,68.242,
N. KARTHIKEYAN,3,67,22,123.183,122.787,5960.531,7.111,425.786,4,71,2,0,0,68.242,
N. KARTHIKEYAN,3,68,22,1314.381,1314.021,7274.912,8.451,1660.388,4,72,2,0,0,68.242,
N. KARTHIKEYAN,3,69,22,124.323,123.999,7399.235,7.372,1698.999,4,73,2,0,0,68.242,
N. KARTHIKEYAN,3,70,22,97.679,97.391,7496.914,26.836,1667.149,4,74,2,0,0,68.242,
N. KARTHIKEYAN,3,71,22,86.857,86.605,7583.771,35.161,1630.351,4,75,2,0,0,68.242,
N. KARTHIKEYAN,3,72,22,84.597,84.381,7668.368,42.819,401.907,4,76,2,0,0,68.242,
N. KARTHIKEYAN,3,73,22,83.425,83.245,7751.793,49.687,359.93,4,77,2,0,0,68.242,
N. KARTHIKEYAN,3,74,22,82.731,82.587,7834.524,56.151,364.446,4,78,2,0,0,68.242,
V. LIUZZI,1,1,23,105.023,102.251,105.023,20.184,20.184,0,1,0,0,0,0,
V. LIUZZI,1,2,23,87.448,84.712,192.471,27.363,27.363,0,2,0,0,0,0,
V. LIUZZI,1,3,23,85.968,83.268,278.439,33.52,33.52,0,3,0,0,0,0,
V. LIUZZI,1,4,23,85.739,83.075,364.178,39.774,39.774,0,4,0,0,0,0,
V. LIUZZI,1,5,23,84.946,82.318,449.124,45.183,45.183,0,5,0,0,0,0,
V. LIUZZI,1,6,23,85.46,82.868,534.584,50.887,50.887,0,6,0,0,0,0,
V. LIUZZI,1,7,23,84.62,82.064,619.204,55.712,55.712,0,7,0,0,0,0,
V. LIUZZI,1,8,23,84.339,81.819,703.543,60.663,60.663,0,8,0,0,0,0,
V. LIUZZI,1,9,23,85.006,82.522,788.549,65.981,65.981,0,9,0,0,0,0,
V. LIUZZI,1,10,23,84.6,82.152,873.149,71.023,71.023,0,10,0,0,0,0,
V. LIUZZI,1,11,23,84.009,81.597,957.158,75.336,75.336,0,11,0,0,0,0,
V. LIUZZI,1,12,23,86.091,83.715,1043.249,1.249,81.695,1,13,0,0,0,0,
V. LIUZZI,1,13,23,87.224,84.884,1130.473,8.424,88.473,1,14,0,0,0,0,
V. LIUZZI,1,14,23,85.03,82.726,1215.503,12.166,93.454,1,15,0,0,0,0,
V. LIUZZI,1,15,23,85.272,83.004,1300.775,11.056,92.33,1,16,0,0,0,0,
V. LIUZZI,1,16,23,87.285,85.053,1388.06,3.488,82.56,1,17,0,0,0,0,
V. LIUZZI,1,17,23,87.448,85.252,1475.508,12.845,90.936,1,18,0,0,0,0,
V. LIUZZI,1,18,23,89.08,86.92,1564.588,23.577,101.925,1,19,0,0,0,0,
V. LIUZZI,1,19,23,85.085,82.961,1649.673,30.459,108.662,1,20,0,0,0,0,
V. LIUZZI,1,20,23,87.542,85.454,1737.215,39.802,118.001,1,21,0,0,0,0,
V. LIUZZI,1,21,23,89.691,87.639,1826.906,50.667,129.493,1,22,0,0,0,0,
V. LIUZZI,1,22,23,84.722,82.706,1911.628,56.255,135.389,1,23,0,0,0,0,
V. LIUZZI,1,23,23,84.525,82.545,1996.153,62.56,140.78,1,24,0,0,0,0,
V. LIUZZI,1,24,23,85.376,83.432,2081.529,69.651,147.936,1,25,0,0,0,0,
V. LIUZZI,1,25,23,84.555,82.647,2166.084,75.754,154.206,1,26,0,0,0,0,
V. LIUZZI,1,26,23,85.327,83.455,2251.411,1.45,161.081,2,28,0,0,0,0,
V. LIUZZI,1,27,23,87.842,86.006,2339.253,10.986,169.494,2,29,0,0,0,0,
V. LIUZZI,1,28,23,88.581,86.781,2427.834,20.94,177.873,2,30,0,0,0,0,
V. LIUZZI,1,29,23,84.096,82.332,2511.93,25.484,183.663,2,31,0,0,0,0,
V. LIUZZI,1,30,23,84.492,82.764,2596.422,30.805,189.528,2,32,0,0,0,0,
V. LIUZZI,1,31,23,85.303,83.611,2681.725,23.237,181.483,2,33,0,0,0,0,
V. LIUZZI,1,32,23,110.599,108.943,2792.324,47.553,213.349,2,34,1,28.298,1,28.298,
V. LIUZZI,2,33,23,105.927,104.307,2898.251,24.555,239.763,2,35,1,0,0,28.298,
V. LIUZZI,2,34,23,107.018,105.434,3005.269,10.077,260.498,2,36,1,0,0,28.298,
V. LIUZZI,2,35,23,116.98,115.432,3122.249,9.451,248.553,2,37,1,0,0,28.298,
V. LIUZZI,2,36,23,114.31,112.798,3236.559,8.545,241.367,2,38,1,0,0,28.298,
V. LIUZZI,2,37,23,89.801,88.325,3326.36,17.31,213.562,2,39,1,0,0,28.298,
V. LIUZZI,2,38,23,87.095,85.655,3413.455,24.202,185.441,2,40,1,0,0,28.298,
V. LIUZZI,2,39,23,84.785,83.381,3498.24,29.327,189.19,2,41,1,0,0,28.298,
V. LIUZZI,2,40,23,83.907,82.539,3582.147,33.989,192.894,2,42,1,0,0,28.298,
V. LIUZZI,2,41,23,83.401,82.069,3665.548,37.643,196.635,2,43,1,0,0,28.298,
V. LIUZZI,2,42,23,83.105,81.809,3748.653,41.473,200.495,2,44,1,0,0,28.298,
V. LIUZZI,2,43,23,84.046,82.786,3832.699,46.295,204.794,2,45,1,0,0,28.298,
V. LIUZZI,2,44,23,83.112,81.888,3915.811,50.091,208.631,2,46,1,0,0,28.298,
V. LIUZZI,2,45,23,82.785,81.597,3998.596,53.837,212.192,2,47,1,0,0,28.298,
V. LIUZZI,2,46,23,85.896,84.744,4084.492,60.542,218.772,2,48,1,0,0,28.298,
V. LIUZZI,2,47,23,83.534,82.418,4168.026,64.62,223.267,2,49,1,0,0,28.298,
V. LIUZZI,2,48,23,83.183,82.103,4251.209,68.489,227.259,2,50,1,0,0,28.298,
V. LIUZZI,2,49,23,82.711,81.667,4333.92,71.729,230.514,2,51,1,0,0,28.298,
V. LIUZZI,2,50,23,83.467,82.459,4417.387,75.797,234.667,2,52,1,0,0,28.298,
V. LIUZZI,2,51,23,84.841,83.869,4502.228,1.224,240.037,3,54,1,0,0,28.298,
V. LIUZZI,2,52,23,85.184,84.248,4587.412,6.9,245.822,3,55,1,0,0,28.298,
V. LIUZZI,2,53,23,84.914,84.014,4672.326,11.851,251.149,3,56,1,0,0,28.298,
V. LIUZZI,2,54,23,82.985,82.121,4755.311,15.491,254.307,3,57,1,0,0,28.298,
V. LIUZZI,2,55,23,85.302,84.474,4840.613,21.575,260.101,3,58,1,0,0,28.298,
V. LIUZZI,2,56,23,82.869,82.077,4923.482,25.373,263.007,3,59,1,0,0,28.298,
V. LIUZZI,2,57,23,83.851,83.095,5007.333,30.178,267.513,3,60,1,0,0,28.298,
V. LIUZZI,2,58,23,85.716,84.996,5093.049,36.705,274.011,3,61,1,0,0,28.298,
V. LIUZZI,2,59,23,82.783,82.099,5175.832,39.861,277.723,3,62,1,0,0,28.298,
V. LIUZZI,2,60,23,83.001,82.353,5258.833,43.115,281.678,3,63,1,0,0,28.298,
V. LIUZZI,2,61,23,82.841,82.229,5341.674,46.633,285.33,3,64,1,0,0,28.298,
V. LIUZZI,2,62,23,87.831,87.255,5429.505,54.653,293.534,3,65,1,0,0,28.298,
V. LIUZZI,2,63,23,82.914,82.374,5512.419,58.085,296.701,3,66,1,0,0,28.298,
V. LIUZZI,2,64,23,82.519,82.015,5594.938,60.193,299.897,3,67,1,0,0,28.298,
V. LIUZZI,2,65,23,84.636,84.168,5679.574,65.05,304.722,3,68,1,0,0,28.298,
V. LIUZZI,2,66,23,108.383,107.951,5787.957,87.721,333.623,3,69,1,0,0,28.298,
V. LIUZZI,2,67,23,103.902,103.506,5891.859,62.094,357.114,3,70,1,0,0,28.298,
V. LIUZZI,2,68,23,95.073,94.713,5986.932,33.512,372.408,3,71,1,0,0,28.298,
V. LIUZZI,2,69,23,1295.662,1295.338,7282.594,16.133,1582.358,3,72,1,0,0,28.298,
V. LIUZZI,2,70,23,121.396,121.108,7403.99,12.127,1574.225,3,73,1,0,0,28.298,
V. LIUZZI,2,71,23,88.301,88.049,7492.291,22.213,1538.871,3,74,1,0,0,28.298,
V. LIUZZI,2,72,23,83.856,83.64,7576.147,27.537,309.686,3,75,1,0,0,28.298,
V. LIUZZI,2,73,23,82.111,81.931,7658.258,32.709,266.395,3,76,1,0,0,28.298,
V. LIUZZI,2,74,23,81.566,81.422,7739.824,37.718,269.746,3,77,1,0,0,28.298,
V. LIUZZI,2,75,23,81.576,81.468,7821.4,43.027,272.79,3,78,1,0,0,28.298,
S. VETTEL,1,1,1,84.839,82.067,84.839,0,0,0,1,0,0,0,0,
S. VETTEL,1,2,1,80.269,77.533,165.108,0,0,0,2,0,0,0,0,
S. VETTEL,1,3,1,79.811,77.111,244.919,0,0,0,3,0,0,0,0,
S. VETTEL,1,4,1,79.485,76.821,324.404,0,0,0,4,0,0,0,0,
S. VETTEL,1,5,1,79.537,76.909,403.941,0,0,0,5,0,0,0,0,
S. VETTEL,1,6,1,79.756,77.164,483.697,0,0,0,6,0,0,0,0,
S. VETTEL,1,7,1,79.795,77.239,563.492,0,0,0,7,0,0,0,0,
S. VETTEL,1,8,1,79.388,76.868,642.88,0,0,0,8,0,0,0,0,
S. VETTEL,1,9,1,79.688,77.204,722.568,0,0,0,9,0,0,0,0,
S. VETTEL,1,10,1,79.558,77.11,802.126,0,0,0,10,0,0,0,0,
S. VETTEL,1,11,1,79.696,77.284,881.822,0,0,0,11,0,0,0,0,
S. VETTEL,1,12,1,79.732,77.356,961.554,0,0,0,12,0,0,0,0,
S. VETTEL,1,13,1,80.446,78.106,1042,0,0,0,13,0,0,0,0,
S. VETTEL,1,14,1,80.049,77.745,1122.049,0,0,0,14,0,0,0,0,
S. VETTEL,1,15,1,81.288,79.02,1203.337,0,0,0,15,0,0,0,0,
S. VETTEL,1,16,1,102.038,99.806,1305.375,15.656,15.656,0,16,1,28.536,1,28.536,
S. VETTEL,2,17,1,83.336,81.14,1388.711,4.139,4.139,0,17,1,0,0,28.536,
S. VETTEL,2,18,1,80.24,78.08,1468.951,6.288,6.288,0,18,1,0,0,28.536,
S. VETTEL,2,19,1,79.655,77.531,1548.606,7.595,7.595,0,19,1,0,0,28.536,
S. VETTEL,2,20,1,79.507,77.419,1628.113,8.899,8.899,0,20,1,0,0,28.536,
S. VETTEL,2,21,1,79.083,77.031,1707.196,9.783,9.783,0,21,1,0,0,28.536,
S. VETTEL,2,22,1,79.701,77.685,1786.897,10.658,10.658,0,22,1,0,0,28.536,
S. VETTEL,2,23,1,79.083,77.103,1865.98,10.607,10.607,0,23,1,0,0,28.536,
S. VETTEL,2,24,1,79.267,77.323,1945.247,11.654,11.654,0,24,1,0,0,28.536,
S. VETTEL,2,25,1,79.815,77.907,2025.062,13.184,13.184,0,25,1,0,0,28.536,
S. VETTEL,2,26,1,80.228,78.356,2105.29,14.96,14.96,0,26,1,0,0,28.536,
S. VETTEL,2,27,1,79.166,77.33,2184.456,14.697,14.697,0,27,1,0,0,28.536,
S. VETTEL,2,28,1,78.871,77.071,2263.327,13.366,13.366,0,28,1,0,0,28.536,
S. VETTEL,2,29,1,78.598,76.834,2341.925,13.658,13.658,0,29,1,0,0,28.536,
S. VETTEL,2,30,1,79.11,77.382,2421.035,14.141,14.141,0,30,1,0,0,28.536,
S. VETTEL,2,31,1,79.207,77.515,2500.242,13.796,13.796,0,31,1,0,0,28.536,
S. VETTEL,2,32,1,78.733,77.077,2578.975,13.358,13.358,0,32,1,0,0,28.536,
S. VETTEL,2,33,1,79.513,77.893,2658.488,0,0,0,33,1,0,0,28.536,
S. VETTEL,2,34,1,86.283,84.699,2744.771,0,0,0,34,1,0,0,28.536,
S. VETTEL,2,35,1,128.925,127.377,2873.696,0,0,0,35,1,0,0,28.536,
S. VETTEL,2,36,1,121.496,119.984,2995.192,0,0,0,36,1,0,0,28.536,
S. VETTEL,2,37,1,117.606,116.13,3112.798,0,0,0,37,1,0,0,28.536,
S. VETTEL,2,38,1,115.216,113.776,3228.014,0,0,0,38,1,0,0,28.536,
S. VETTEL,2,39,1,81.036,79.632,3309.05,0,0,0,39,1,0,0,28.536,
S. VETTEL,2,40,1,80.203,78.835,3389.253,0,0,0,40,1,0,0,28.536,
S. VETTEL,2,41,1,79.66,78.328,3468.913,0,0,0,41,1,0,0,28.536,
S. VETTEL,2,42,1,79.245,77.949,3548.158,0,0,0,42,1,0,0,28.536,
S. VETTEL,2,43,1,79.747,78.487,3627.905,0,0,0,43,1,0,0,28.536,
S. VETTEL,2,44,1,79.275,78.051,3707.18,0,0,0,44,1,0,0,28.536,
S. VETTEL,2,45,1,79.224,78.036,3786.404,0,0,0,45,1,0,0,28.536,
S. VETTEL,2,46,1,79.316,78.164,3865.72,0,0,0,46,1,0,0,28.536,
S. VETTEL,2,47,1,79.039,77.923,3944.759,0,0,0,47,1,0,0,28.536,
S. VETTEL,2,48,1,79.191,78.111,4023.95,0,0,0,48,1,0,0,28.536,
S. VETTEL,2,49,1,79.456,78.412,4103.406,0,0,0,49,1,0,0,28.536,
S. VETTEL,2,50,1,79.314,78.306,4182.72,0,0,0,50,1,0,0,28.536,
S. VETTEL,2,51,1,79.471,78.499,4262.191,0,0,0,51,1,0,0,28.536,
S. VETTEL,2,52,1,79.399,78.463,4341.59,0,0,0,52,1,0,0,28.536,
S. VETTEL,2,53,1,79.587,78.687,4421.177,0,0,0,53,1,0,0,28.536,
S. VETTEL,2,54,1,79.827,78.963,4501.004,0,0,0,54,1,0,0,28.536,
S. VETTEL,2,55,1,79.508,78.68,4580.512,0,0,0,55,1,0,0,28.536,
S. VETTEL,2,56,1,79.963,79.171,4660.475,0,0,0,56,1,0,0,28.536,
S. VETTEL,2,57,1,79.345,78.589,4739.82,0,0,0,57,1,0,0,28.536,
S. VETTEL,2,58,1,79.218,78.498,4819.038,0,0,0,58,1,0,0,28.536,
S. VETTEL,2,59,1,79.071,78.387,4898.109,0,0,0,59,1,0,0,28.536,
S. VETTEL,2,60,1,79.046,78.398,4977.155,0,0,0,60,1,0,0,28.536,
S. VETTEL,2,61,1,79.189,78.577,5056.344,0,0,0,61,1,0,0,28.536,
S. VETTEL,2,62,1,79.627,79.051,5135.971,0,0,0,62,1,0,0,28.536,
S. VETTEL,2,63,1,79.747,79.207,5215.718,0,0,0,63,1,0,0,28.536,
S. VETTEL,2,64,1,79.323,78.819,5295.041,0,0,0,64,1,0,0,28.536,
S. VETTEL,2,65,1,79.811,79.343,5374.852,0,0,0,65,1,0,0,28.536,
S. VETTEL,2,66,1,79.482,79.05,5454.334,0,0,0,66,1,0,0,28.536,
S. VETTEL,2,67,1,80.411,80.015,5534.745,0,0,0,67,1,0,0,28.536,
S. VETTEL,2,68,1,79.779,79.419,5614.524,0,0,0,68,1,0,0,28.536,
S. VETTEL,2,69,1,85.712,85.388,5700.236,0,0,0,69,1,0,0,28.536,
S. VETTEL,2,70,1,129.529,129.241,5829.765,0,0,0,70,1,0,0,28.536,
S. VETTEL,2,71,1,123.655,123.403,5953.42,0,0,0,71,1,0,0,28.536,
S. VETTEL,2,72,1,1313.041,1312.825,7266.461,0,0,0,72,1,0,0,28.536,
S. VETTEL,2,73,1,125.402,125.222,7391.863,0,0,0,73,1,0,0,28.536,
S. VETTEL,2,74,1,78.215,78.071,7470.078,0,0,0,74,1,0,0,28.536,
S. VETTEL,2,75,1,78.532,78.424,7548.61,0,0,0,75,1,0,0,28.536,
S. VETTEL,2,76,1,76.939,76.867,7625.549,0,0,0,76,1,0,0,28.536,
S. VETTEL,2,77,1,76.557,76.521,7702.106,0,0,0,77,1,0,0,28.536,
S. VETTEL,2,78,1,76.267,76.267,7778.373,0,0,0,78,1,0,0,28.536,
L. HAMILTON,1,1,3,94.107,91.335,94.107,9.268,9.268,0,1,0,0,0,0,
L. HAMILTON,1,2,3,82.345,79.609,176.452,11.344,11.344,0,2,0,0,0,0,
L. HAMILTON,1,3,3,82.132,79.432,258.584,13.665,13.665,0,3,0,0,0,0,
L. HAMILTON,1,4,3,81.692,79.028,340.276,15.872,15.872,0,4,0,0,0,0,
L. HAMILTON,1,5,3,81.484,78.856,421.76,17.819,17.819,0,5,0,0,0,0,
L. HAMILTON,1,6,3,81.512,78.92,503.272,19.575,19.575,0,6,0,0,0,0,
L. HAMILTON,1,7,3,81.452,78.896,584.724,21.232,21.232,0,7,0,0,0,0,
L. HAMILTON,1,8,3,82.46,79.94,667.184,24.304,24.304,0,8,0,0,0,0,
L. HAMILTON,1,9,3,82.126,79.642,749.31,26.742,26.742,0,9,0,0,0,0,
L. HAMILTON,1,10,3,80.65,78.202,829.96,27.834,27.834,0,10,0,0,0,0,
L. HAMILTON,1,11,3,80.014,77.602,909.974,28.152,28.152,0,11,0,0,0,0,
L. HAMILTON,1,12,3,80.213,77.837,990.187,28.633,28.633,0,12,0,0,0,0,
L. HAMILTON,1,13,3,81.051,78.711,1071.238,29.238,29.238,0,13,0,0,0,0,
L. HAMILTON,1,14,3,85.639,83.335,1156.877,34.828,34.828,0,14,0,0,0,0,
L. HAMILTON,1,15,3,83.661,81.393,1240.538,37.201,37.201,0,15,0,0,0,0,
L. HAMILTON,1,16,3,80.687,78.455,1321.225,31.506,31.506,0,16,0,0,0,0,
L. HAMILTON,1,17,3,80.439,78.243,1401.664,17.092,17.092,0,17,0,0,0,0,
L. HAMILTON,1,18,3,80.413,78.253,1482.077,19.414,19.414,0,18,0,0,0,0,
L. HAMILTON,1,19,3,81.071,78.947,1563.148,22.137,22.137,0,19,0,0,0,0,
L. HAMILTON,1,20,3,81.73,79.642,1644.878,25.664,25.664,0,20,0,0,0,0,
L. HAMILTON,1,21,3,81.991,79.939,1726.869,29.456,29.456,0,21,0,0,0,0,
L. HAMILTON,1,22,3,106.381,104.365,1833.25,57.011,57.011,0,22,1,31.445,1,31.445,
L. HAMILTON,2,23,3,85.304,83.324,1918.554,63.181,63.181,0,23,1,0,0,31.445,
L. HAMILTON,2,24,3,78.565,76.621,1997.119,63.526,63.526,0,24,1,0,0,31.445,
L. HAMILTON,2,25,3,78.094,76.186,2075.213,63.335,63.335,0,25,1,0,0,31.445,
L. HAMILTON,2,26,3,78.647,76.775,2153.86,63.53,63.53,0,26,1,0,0,31.445,
L. HAMILTON,2,27,3,80.329,78.493,2234.189,64.43,64.43,0,27,1,0,0,31.445,
L. HAMILTON,2,28,3,80.957,79.157,2315.146,65.185,65.185,0,28,1,0,0,31.445,
L. HAMILTON,2,29,3,81.207,79.443,2396.353,68.086,68.086,0,29,1,0,0,31.445,
L. HAMILTON,2,30,3,81.989,80.261,2478.342,71.448,71.448,0,30,1,0,0,31.445,
L. HAMILTON,2,31,3,81.924,80.232,2560.266,73.82,73.82,0,31,1,0,0,31.445,
L. HAMILTON,2,32,3,82.547,80.891,2642.813,77.196,77.196,0,32,1,0,0,31.445,
L. HAMILTON,2,33,3,91.139,89.519,2733.952,75.464,75.464,0,33,1,0,0,31.445,
L. HAMILTON,2,34,3,133.256,131.672,2867.208,122.437,122.437,0,34,1,0,0,31.445,
L. HAMILTON,2,35,3,92.51,90.962,2959.718,86.022,86.022,0,35,1,0,0,31.445,
L. HAMILTON,2,36,3,86.025,84.513,3045.743,50.551,50.551,0,36,1,0,0,31.445,
L. HAMILTON,2,37,3,84.685,83.209,3130.428,17.63,17.63,0,37,1,0,0,31.445,
L. HAMILTON,2,38,3,110.774,109.334,3241.202,13.188,13.188,0,38,1,0,0,31.445,
L. HAMILTON,2,39,3,84.4,82.996,3325.602,16.552,16.552,0,39,1,0,0,31.445,
L. HAMILTON,2,40,3,82.475,81.107,3408.077,18.824,18.824,0,40,1,0,0,31.445,
L. HAMILTON,2,41,3,83.234,81.902,3491.311,22.398,22.398,0,41,1,0,0,31.445,
L. HAMILTON,2,42,3,81.616,80.32,3572.927,24.769,24.769,0,42,1,0,0,31.445,
L. HAMILTON,2,43,3,93.931,92.671,3666.858,38.953,38.953,0,43,2,19.347,1,50.792,
L. HAMILTON,3,44,3,82.195,80.971,3749.053,41.873,41.873,0,44,2,0,0,50.792,
L. HAMILTON,3,45,3,80.374,79.186,3829.427,43.023,43.023,0,45,2,0,0,50.792,
L. HAMILTON,3,46,3,80.24,79.088,3909.667,43.947,43.947,0,46,2,0,0,50.792,
L. HAMILTON,3,47,3,80.513,79.397,3990.18,45.421,45.421,0,47,2,0,0,50.792,
L. HAMILTON,3,48,3,81.074,79.994,4071.254,47.304,47.304,0,48,2,0,0,50.792,
L. HAMILTON,3,49,3,101.684,100.64,4172.938,69.532,69.532,0,49,3,26.977,1,77.769,
L. HAMILTON,4,50,3,82.593,81.585,4255.531,72.811,72.811,0,50,3,0,0,77.769,
L. HAMILTON,4,51,3,78.909,77.937,4334.44,72.249,72.249,0,51,3,0,0,77.769,
L. HAMILTON,4,52,3,78.438,77.502,4412.878,71.288,71.288,0,52,3,0,0,77.769,
L. HAMILTON,4,53,3,79.522,78.622,4492.4,71.223,71.223,0,53,3,0,0,77.769,
L. HAMILTON,4,54,3,77.847,76.983,4570.247,69.243,69.243,0,54,3,0,0,77.769,
L. HAMILTON,4,55,3,79.792,78.964,4650.039,69.527,69.527,0,55,3,0,0,77.769,
L. HAMILTON,4,56,3,79.271,78.479,4729.31,68.835,68.835,0,56,3,0,0,77.769,
L. HAMILTON,4,57,3,79.407,78.651,4808.717,68.897,68.897,0,57,3,0,0,77.769,
L. HAMILTON,4,58,3,79.319,78.599,4888.036,68.998,68.998,0,58,3,0,0,77.769,
