driver,stint,lap,car,lapTime,fuelCorrectedLaptime,calcElapsedTime,calcTimeToLeader,calcGapToLeader,lapsBehind,carLapAsRaceLap,stopCount,stopTime,stoppingLap,totalStopTime,tyres,leaderTimedelta
F. ALONSO,2,27,5,103.783,101.263,3036.565,14.416,14.416,0,27,1,0,0,20.978,,0.822
F. ALONSO,2,28,5,103.166,100.736,3139.731,14.913,14.913,0,28,1,0,0,20.978,,0.497
F. ALONSO,2,29,5,102.802,100.462,3242.533,15.043,15.043,0,29,1,0,0,20.978,,0.13
F. ALONSO,2,30,5,102.723,100.473,3345.256,15.502,15.502,0,30,1,0,0,20.978,,0.459
F. ALONSO,2,31,5,102.807,100.647,3448.063,15.876,15.876,0,31,1,0,0,20.978,,0.374
F. ALONSO,2,32,5,102.274,100.204,3550.337,15.869,15.869,0,32,1,0,0,20.978,,-0.007
F. ALONSO,2,33,5,102.205,100.225,3652.542,16.03,16.03,0,33,1,0,0,20.978,,0.161
F. ALONSO,2,34,5,102.345,100.455,3754.887,12.639,12.639,0,34,1,0,0,20.978,,-3.391
F. ALONSO,2,35,5,101.894,100.094,3856.781,0,0,0,35,1,0,0,20.978,,0
F. ALONSO,2,36,5,101.644,99.934,3958.425,0,0,0,36,1,0,0,20.978,,0
F. ALONSO,2,37,5,107.079,105.459,4065.504,2.341,2.341,0,37,2,20.639,1,41.617,,5.827
F. ALONSO,3,38,5,118.716,117.186,4184.22,19.83,19.83,0,38,2,0,0,41.617,,17.489
F. ALONSO,3,39,5,100.912,99.472,4285.132,19.172,19.172,0,39,2,0,0,41.617,,-0.658
F. ALONSO,3,40,5,100.623,99.273,4385.755,18.595,18.595,0,40,2,0,0,41.617,,-0.577
F. ALONSO,3,41,5,100.547,99.287,4486.302,18.064,18.064,0,41,2,0,0,41.617,,-0.531
F. ALONSO,3,42,5,100.622,99.452,4586.924,17.35,17.35,0,42,2,0,0,41.617,,-0.714
F. ALONSO,3,43,5,100.635,99.555,4687.559,16.882,16.882,0,43,2,0,0,41.617,,-0.468
F. ALONSO,3,44,5,100.689,99.699,4788.248,16.503,16.503,0,44,2,0,0,41.617,,-0.379
F. ALONSO,3,45,5,101.005,100.105,4889.253,16.829,16.829,0,45,2,0,0,41.617,,0.326
F. ALONSO,3,46,5,100.955,100.145,4990.208,16.486,16.486,0,46,2,0,0,41.617,,-0.343
F. ALONSO,3,47,5,100.664,99.944,5090.872,15.926,15.926,0,47,2,0,0,41.617,,-0.56
F. ALONSO,3,48,5,100.6,99.97,5191.472,15.579,15.579,0,48,2,0,0,41.617,,-0.347
F. ALONSO,3,49,5,100.947,100.407,5292.419,15.531,15.531,0,49,2,0,0,41.617,,-0.048
F. ALONSO,3,50,5,100.788,100.338,5393.207,14.955,14.955,0,50,2,0,0,41.617,,-0.576
F. ALONSO,3,51,5,100.674,100.314,5493.881,14.793,14.793,0,51,2,0,0,41.617,,-0.162
F. ALONSO,3,52,5,101.009,100.739,5594.89,14.996,14.996,0,52,2,0,0,41.617,,0.203
F. ALONSO,3,53,5,101.193,101.013,5696.083,15.262,15.262,0,53,2,0,0,41.617,,0.266
F. ALONSO,3,54,5,100.764,100.674,5796.847,14.458,14.458,0,54,2,0,0,41.617,,-0.804
F. ALONSO,3,55,5,100.836,100.836,5897.683,15.689,15.689,0,55,2,0,0,41.617,,1.231
J. BUTTON,1,1,4,111.861,107.001,111.861,4.017,4.017,0,1,0,0,0,0,,4.017
J. BUTTON,1,2,4,106.873,102.103,218.734,5.423,5.423,0,2,0,0,0,0,,1.406
J. BUTTON,1,3,4,106.384,101.704,325.118,6.566,6.566,0,3,0,0,0,0,,1.143
J. BUTTON,1,4,4,105.883,101.293,431.001,7.338,7.338,0,4,0,0,0,0,,0.772
J. BUTTON,1,5,4,105.837,101.337,536.838,7.766,7.766,0,5,0,0,0,0,,0.428
J. BUTTON,1,6,4,105.896,101.486,642.734,8.341,8.341,0,6,0,0,0,0,,0.575
J. BUTTON,1,7,4,105.488,101.168,748.222,8.702,8.702,0,7,0,0,0,0,,0.361
J. BUTTON,1,8,4,105.317,101.087,853.539,8.951,8.951,0,8,0,0,0,0,,0.249
J. BUTTON,1,9,4,105.014,100.874,958.553,9.238,9.238,0,9,0,0,0,0,,0.287
J. BUTTON,1,10,4,105.453,101.403,1064.006,10.223,10.223,0,10,0,0,0,0,,0.985
J. BUTTON,1,11,4,105.711,101.751,1169.717,11.533,11.533,0,11,0,0,0,0,,1.31
J. BUTTON,1,12,4,106.072,102.202,1275.789,13.036,13.036,0,12,0,0,0,0,,1.503
J. BUTTON,1,13,4,110.71,106.93,1386.499,19.414,19.414,0,13,1,20.766,1,20.766,,6.378
J. BUTTON,2,14,4,122.46,118.77,1508.959,37.249,37.249,0,14,1,0,0,20.766,,17.835
J. BUTTON,2,15,4,105.039,101.439,1613.998,37.4,37.4,0,15,1,0,0,20.766,,0.151
J. BUTTON,2,16,4,103.636,100.126,1717.634,31.547,31.547,0,16,1,0,0,20.766,,-5.853
J. BUTTON,2,17,4,135.904,132.484,1853.538,18.557,18.557,0,17,1,0,0,20.766,,-12.99
J. BUTTON,2,18,4,132.428,129.098,1985.966,3.285,3.285,0,18,1,0,0,20.766,,-15.272
J. BUTTON,2,19,4,166.835,163.595,2152.801,2.846,2.846,0,19,1,0,0,20.766,,-0.439
J. BUTTON,2,20,4,153.281,150.131,2306.082,1.771,1.771,0,20,1,0,0,20.766,,-1.075
J. BUTTON,2,21,4,104.306,101.246,2410.388,3.545,3.545,0,21,1,0,0,20.766,,1.774
J. BUTTON,2,22,4,103.306,100.336,2513.694,4.582,4.582,0,22,1,0,0,20.766,,1.037
J. BUTTON,2,23,4,103.429,100.549,2617.123,5.591,5.591,0,23,1,0,0,20.766,,1.009
J. BUTTON,2,24,4,102.997,100.207,2720.12,6.284,6.284,0,24,1,0,0,20.766,,0.693
J. BUTTON,2,25,4,102.994,100.294,2823.114,6.665,6.665,0,25,1,0,0,20.766,,0.381
J. BUTTON,2,26,4,103.095,100.485,2926.209,7.021,7.021,0,26,1,0,0,20.766,,0.356
J. BUTTON,2,27,4,102.907,100.387,3029.116,6.967,6.967,0,27,1,0,0,20.766,,-0.054
J. BUTTON,2,28,4,102.66,100.23,3131.776,6.958,6.958,0,28,1,0,0,20.766,,-0.009
J. BUTTON,2,29,4,102.804,100.464,3234.58,7.09,7.09,0,29,1,0,0,20.766,,0.132
J. BUTTON,2,30,4,102.538,100.288,3337.118,7.364,7.364,0,30,1,0,0,20.766,,0.274
J. BUTTON,2,31,4,102.737,100.577,3439.855,7.668,7.668,0,31,1,0,0,20.766,,0.304
J. BUTTON,2,32,4,103.215,101.145,3543.07,8.602,8.602,0,32,1,0,0,20.766,,0.934
J. BUTTON,2,33,4,102.945,100.965,3646.015,9.503,9.503,0,33,1,0,0,20.766,,0.901
J. BUTTON,2,34,4,106.834,104.944,3752.849,10.601,10.601,0,34,2,20.758,1,41.524,,1.098
J. BUTTON,3,35,4,119.127,117.327,3871.976,15.195,15.195,0,35,2,0,0,41.524,,17.233
J. BUTTON,3,36,4,101.851,100.141,3973.827,15.402,15.402,0,36,2,0,0,41.524,,0.207
J. BUTTON,3,37,4,101.772,100.152,4075.599,12.436,12.436,0,37,2,0,0,41.524,,0.52
J. BUTTON,3,38,4,101.689,100.159,4177.288,12.898,12.898,0,38,2,0,0,41.524,,0.462
J. BUTTON,3,39,4,101.588,100.148,4278.876,12.916,12.916,0,39,2,0,0,41.524,,0.018
J. BUTTON,3,40,4,101.367,100.017,4380.243,13.083,13.083,0,40,2,0,0,41.524,,0.167
J. BUTTON,3,41,4,101.129,99.869,4481.372,13.134,13.134,0,41,2,0,0,41.524,,0.051
J. BUTTON,3,42,4,101.314,100.144,4582.686,13.112,13.112,0,42,2,0,0,41.524,,-0.022
J. BUTTON,3,43,4,101.283,100.203,4683.969,13.292,13.292,0,43,2,0,0,41.524,,0.18
J. BUTTON,3,44,4,101.23,100.24,4785.199,13.454,13.454,0,44,2,0,0,41.524,,0.162
J. BUTTON,3,45,4,100.997,100.097,4886.196,13.772,13.772,0,45,2,0,0,41.524,,0.318
J. BUTTON,3,46,4,100.867,100.057,4987.063,13.341,13.341,0,46,2,0,0,41.524,,-0.431
J. BUTTON,3,47,4,101.36,100.64,5088.423,13.477,13.477,0,47,2,0,0,41.524,,0.136
J. BUTTON,3,48,4,101.168,100.538,5189.591,13.698,13.698,0,48,2,0,0,41.524,,0.221
J. BUTTON,3,49,4,101.491,100.951,5291.082,14.194,14.194,0,49,2,0,0,41.524,,0.496
J. BUTTON,3,50,4,101.071,100.621,5392.153,13.901,13.901,0,50,2,0,0,41.524,,-0.293
J. BUTTON,3,51,4,100.943,100.583,5493.096,14.008,14.008,0,51,2,0,0,41.524,,0.107
J. BUTTON,3,52,4,100.978,100.708,5594.074,14.18,14.18,0,52,2,0,0,41.524,,0.172
J. BUTTON,3,53,4,101.031,100.851,5695.105,14.284,14.284,0,53,2,0,0,41.524,,0.104
J. BUTTON,3,54,4,100.874,100.784,5795.979,13.59,13.59,0,54,2,0,0,41.524,,-0.694
J. BUTTON,3,55,4,100.709,100.709,5896.688,14.694,14.694,0,55,2,0,0,41.524,,1.104
M. SCHUMACHER,1,1,7,114.781,109.921,114.781,6.937,6.937,0,1,0,0,0,0,,6.937
M. SCHUMACHER,1,2,7,108.094,103.324,222.875,9.564,9.564,0,2,0,0,0,0,,2.627
M. SCHUMACHER,1,3,7,107.48,102.8,330.355,11.803,11.803,0,3,0,0,0,0,,2.239
M. SCHUMACHER,1,4,7,106.754,102.164,437.109,13.446,13.446,0,4,0,0,0,0,,1.643
M. SCHUMACHER,1,5,7,106.011,101.511,543.12,14.048,14.048,0,5,0,0,0,0,,0.602
M. SCHUMACHER,1,6,7,106.429,102.019,649.549,15.156,15.156,0,6,0,0,0,0,,1.108
M. SCHUMACHER,1,7,7,106.301,101.981,755.85,16.33,16.33,0,7,0,0,0,0,,1.174
M. SCHUMACHER,1,8,7,105.851,101.621,861.701,17.113,17.113,0,8,0,0,0,0,,0.783
M. SCHUMACHER,1,9,7,105.874,101.734,967.575,18.26,18.26,0,9,0,0,0,0,,1.147
M. SCHUMACHER,1,10,7,105.715,101.665,1073.29,19.507,19.507,0,10,0,0,0,0,,1.247
M. SCHUMACHER,1,11,7,105.541,101.581,1178.831,20.647,20.647,0,11,0,0,0,0,,1.14
M. SCHUMACHER,1,12,7,105.738,101.868,1284.569,21.816,21.816,0,12,0,0,0,0,,1.169
M. SCHUMACHER,1,13,7,105.327,101.547,1389.896,22.811,22.811,0,13,0,0,0,0,,0.995
M. SCHUMACHER,1,14,7,109.468,105.778,1499.364,27.654,27.654,0,14,1,20.238,1,20.238,,4.843
M. SCHUMACHER,2,15,7,121.616,118.016,1620.98,44.382,44.382,0,15,1,0,0,20.238,,16.728
F. MASSA,1,1,6,110.795,105.935,110.795,2.951,2.951,0,1,0,0,0,0,,2.951
F. MASSA,1,2,6,106.166,101.396,216.961,3.65,3.65,0,2,0,0,0,0,,0.699
F. MASSA,1,3,6,105.707,101.027,322.668,4.116,4.116,0,3,0,0,0,0,,0.466
F. MASSA,1,4,6,105.553,100.963,428.221,4.558,4.558,0,4,0,0,0,0,,0.442
F. MASSA,1,5,6,106.094,101.594,534.315,5.243,5.243,0,5,0,0,0,0,,0.685
F. MASSA,1,6,6,105.868,101.458,640.183,5.79,5.79,0,6,0,0,0,0,,0.547
F. MASSA,1,7,6,105.657,101.337,745.84,6.32,6.32,0,7,0,0,0,0,,0.53
F. MASSA,1,8,6,105.666,101.436,851.506,6.918,6.918,0,8,0,0,0,0,,0.598
F. MASSA,1,9,6,105.263,101.123,956.769,7.454,7.454,0,9,0,0,0,0,,0.536
F. MASSA,1,10,6,105.754,101.704,1062.523,8.74,8.74,0,10,0,0,0,0,,1.286
F. MASSA,1,11,6,105.741,101.781,1168.264,10.08,10.08,0,11,0,0,0,0,,1.34
F. MASSA,1,12,6,106.267,102.397,1274.531,11.778,11.778,0,12,0,0,0,0,,1.698
F. MASSA,1,13,6,106.474,102.694,1381.005,13.92,13.92,0,13,0,0,0,0,,2.142
F. MASSA,1,14,6,111.397,107.707,1492.402,20.692,20.692,0,14,1,23.642,1,23.642,,6.772
F. MASSA,2,15,6,124.957,121.357,1617.359,40.761,40.761,0,15,1,0,0,23.642,,20.069
F. MASSA,2,16,6,107.478,103.968,1724.837,38.75,38.75,0,16,1,0,0,23.642,,-2.011
F. MASSA,2,17,6,135.296,131.876,1860.133,25.152,25.152,0,17,1,0,0,23.642,,-13.598
F. MASSA,2,18,6,127.659,124.329,1987.792,5.111,5.111,0,18,1,0,0,23.642,,-20.041
F. MASSA,2,19,6,166.61,163.37,2154.402,4.447,4.447,0,19,1,0,0,23.642,,-0.664
F. MASSA,2,20,6,153.348,150.198,2307.75,3.439,3.439,0,20,1,0,0,23.642,,-1.008
F. MASSA,2,21,6,104.58,101.52,2412.33,5.487,5.487,0,21,1,0,0,23.642,,2.048
F. MASSA,2,22,6,104.108,101.138,2516.438,7.326,7.326,0,22,1,0,0,23.642,,1.839
F. MASSA,2,23,6,103.67,100.79,2620.108,8.576,8.576,0,23,1,0,0,23.642,,1.25
F. MASSA,2,24,6,103.977,101.187,2724.085,10.249,10.249,0,24,1,0,0,23.642,,1.673
F. MASSA,2,25,6,104.042,101.342,2828.127,11.678,11.678,0,25,1,0,0,23.642,,1.429
F. MASSA,2,26,6,104.038,101.428,2932.165,12.977,12.977,0,26,1,0,0,23.642,,1.299
F. MASSA,2,27,6,103.39,100.87,3035.555,13.406,13.406,0,27,1,0,0,23.642,,0.429
F. MASSA,2,28,6,102.739,100.309,3138.294,13.476,13.476,0,28,1,0,0,23.642,,0.07
F. MASSA,2,29,6,102.461,100.121,3240.755,13.265,13.265,0,29,1,0,0,23.642,,-0.211
F. MASSA,2,30,6,102.714,100.464,3343.469,13.715,13.715,0,30,1,0,0,23.642,,0.45
F. MASSA,2,31,6,102.533,100.373,3446.002,13.815,13.815,0,31,1,0,0,23.642,,0.1
F. MASSA,2,32,6,102.526,100.456,3548.528,14.06,14.06,0,32,1,0,0,23.642,,0.245
F. MASSA,2,33,6,102.468,100.488,3650.996,14.484,14.484,0,33,1,0,0,23.642,,0.424
F. MASSA,2,34,6,106.31,104.42,3757.306,15.058,15.058,0,34,2,21.08,1,44.722,,0.574
F. MASSA,3,35,6,121.973,120.173,3879.279,22.498,22.498,0,35,2,0,0,44.722,,20.079
F. MASSA,3,36,6,102.662,100.952,3981.941,23.516,23.516,0,36,2,0,0,44.722,,1.018
F. MASSA,3,37,6,101.501,99.881,4083.442,20.279,20.279,0,37,2,0,0,44.722,,0.249
F. MASSA,3,38,6,101.867,100.337,4185.309,20.919,20.919,0,38,2,0,0,44.722,,0.64
F. MASSA,3,39,6,101.631,100.191,4286.94,20.98,20.98,0,39,2,0,0,44.722,,0.061
F. MASSA,3,40,6,101.554,100.204,4388.494,21.334,21.334,0,40,2,0,0,44.722,,0.354
F. MASSA,3,41,6,101.338,100.078,4489.832,21.594,21.594,0,41,2,0,0,44.722,,0.26
F. MASSA,3,42,6,101.464,100.294,4591.296,21.722,21.722,0,42,2,0,0,44.722,,0.128
F. MASSA,3,43,6,101.161,100.081,4692.457,21.78,21.78,0,43,2,0,0,44.722,,0.058
F. MASSA,3,44,6,101.128,100.138,4793.585,21.84,21.84,0,44,2,0,0,44.722,,0.06
F. MASSA,3,45,6,101.327,100.427,4894.912,22.488,22.488,0,45,2,0,0,44.722,,0.648
F. MASSA,3,46,6,101.414,100.604,4996.326,22.604,22.604,0,46,2,0,0,44.722,,0.116
F. MASSA,3,47,6,101.166,100.446,5097.492,22.546,22.546,0,47,2,0,0,44.722,,-0.058
F. MASSA,3,48,6,100.984,100.354,5198.476,22.583,22.583,0,48,2,0,0,44.722,,0.037
F. MASSA,3,49,6,100.672,100.132,5299.148,22.26,22.26,0,49,2,0,0,44.722,,-0.323
F. MASSA,3,50,6,100.731,100.281,5399.879,21.627,21.627,0,50,2,0,0,44.722,,-0.633
F. MASSA,3,51,6,100.541,100.181,5500.42,21.332,21.332,0,51,2,0,0,44.722,,-0.295
F. MASSA,3,52,6,101.109,100.839,5601.529,21.635,21.635,0,52,2,0,0,44.722,,0.303
F. MASSA,3,53,6,101.382,101.202,5702.911,22.09,22.09,0,53,2,0,0,44.722,,0.455
F. MASSA,3,54,6,102.286,102.196,5805.197,22.808,22.808,0,54,2,0,0,44.722,,0.718
F. MASSA,3,55,6,101.93,101.93,5907.127,25.133,25.133,0,55,2,0,0,44.722,,2.325
B. SENNA,1,1,9,119.23,114.37,119.23,11.386,11.386,0,1,0,0,0,0,,11.386
B. SENNA,1,2,9,110.296,105.526,229.526,16.215,16.215,0,2,0,0,0,0,,4.829
B. SENNA,1,3,9,108.545,103.865,338.071,19.519,19.519,0,3,0,0,0,0,,3.304
B. SENNA,1,4,9,107.34,102.75,445.411,21.748,21.748,0,4,0,0,0,0,,2.229
B. SENNA,1,5,9,107.399,102.899,552.81,23.738,23.738,0,5,0,0,0,0,,1.99
B. SENNA,1,6,9,107.357,102.947,660.167,25.774,25.774,0,6,0,0,0,0,,2.036
B. SENNA,1,7,9,107.224,102.904,767.391,27.871,27.871,0,7,0,0,0,0,,2.097
B. SENNA,1,8,9,107.418,103.188,874.809,30.221,30.221,0,8,0,0,0,0,,2.35
B. SENNA,1,9,9,107.298,103.158,982.107,32.792,32.792,0,9,0,0,0,0,,2.571
B. SENNA,1,10,9,106.783,102.733,1088.89,35.107,35.107,0,10,0,0,0,0,,2.315
B. SENNA,1,11,9,106.909,102.949,1195.799,37.615,37.615,0,11,0,0,0,0,,2.508
B. SENNA,1,12,9,108.059,104.189,1303.858,41.105,41.105,0,12,0,0,0,0,,3.49
B. SENNA,1,13,9,110.511,106.731,1414.369,47.284,47.284,0,13,1,21.163,1,21.163,,6.179
B. SENNA,2,14,9,122.822,119.132,1537.191,65.481,65.481,0,14,1,0,0,21.163,,18.197
B. SENNA,2,15,9,105.248,101.648,1642.439,65.841,65.841,0,15,1,0,0,21.163,,0.36
B. SENNA,2,16,9,115.258,111.748,1757.697,71.61,71.61,0,16,1,0,0,21.163,,5.769
B. SENNA,2,17,9,135.55,132.13,1893.247,58.266,58.266,0,17,1,0,0,21.163,,-13.344
B. SENNA,2,18,9,114.336,111.006,2007.583,24.902,24.902,0,18,1,0,0,21.163,,-33.364
B. SENNA,2,19,9,154.986,151.746,2162.569,12.614,12.614,0,19,1,0,0,21.163,,-12.288
B. SENNA,2,20,9,151.604,148.454,2314.173,9.862,9.862,0,20,1,0,0,21.163,,-2.752
B. SENNA,2,21,9,106.918,103.858,2421.091,14.248,14.248,0,21,1,0,0,21.163,,4.386
B. SENNA,2,22,9,107.273,104.303,2528.364,19.252,19.252,0,22,1,0,0,21.163,,5.004
B. SENNA,2,23,9,106.813,103.933,2635.177,23.645,23.645,0,23,1,0,0,21.163,,4.393
B. SENNA,2,24,9,105.295,102.505,2740.472,26.636,26.636,0,24,1,0,0,21.163,,2.991
B. SENNA,2,25,9,104.131,101.431,2844.603,28.154,28.154,0,25,1,0,0,21.163,,1.518
B. SENNA,2,26,9,104.402,101.792,2949.005,29.817,29.817,0,26,1,0,0,21.163,,1.663
B. SENNA,2,27,9,104.558,102.038,3053.563,31.414,31.414,0,27,1,0,0,21.163,,1.597
B. SENNA,2,28,9,104.746,102.316,3158.309,33.491,33.491,0,28,1,0,0,21.163,,2.077
B. SENNA,2,29,9,104.579,102.239,3262.888,35.398,35.398,0,29,1,0,0,21.163,,1.907
B. SENNA,2,30,9,109.263,107.013,3372.151,42.397,42.397,0,30,2,21.893,1,43.056,,6.999
B. SENNA,3,31,9,121.82,119.66,3493.971,61.784,61.784,0,31,2,0,0,43.056,,19.387
B. SENNA,3,32,9,103.54,101.47,3597.511,63.043,63.043,0,32,2,0,0,43.056,,1.259
B. SENNA,3,33,9,103.452,101.472,3700.963,64.451,64.451,0,33,2,0,0,43.056,,1.408
B. SENNA,3,34,9,103.641,101.751,3804.604,62.356,62.356,0,34,2,0,0,43.056,,-2.095
B. SENNA,3,35,9,104.335,102.535,3908.939,52.158,52.158,0,35,2,0,0,43.056,,2.441
B. SENNA,3,36,9,103.759,102.049,4012.698,54.273,54.273,0,36,2,0,0,43.056,,2.115
B. SENNA,3,37,9,103.336,101.716,4116.034,52.871,52.871,0,37,2,0,0,43.056,,2.084
B. SENNA,3,38,9,103.801,102.271,4219.835,55.445,55.445,0,38,2,0,0,43.056,,2.574
B. SENNA,3,39,9,102.876,101.436,4322.711,56.751,56.751,0,39,2,0,0,43.056,,1.306
B. SENNA,3,40,9,102.755,101.405,4425.466,58.306,58.306,0,40,2,0,0,43.056,,1.555
B. SENNA,3,41,9,102.549,101.289,4528.015,59.777,59.777,0,41,2,0,0,43.056,,1.471
B. SENNA,3,42,9,102.872,101.702,4630.887,61.313,61.313,0,42,2,0,0,43.056,,1.536
B. SENNA,3,43,9,102.669,101.589,4733.556,62.879,62.879,0,43,2,0,0,43.056,,1.566
B. SENNA,3,44,9,102.66,101.67,4836.216,64.471,64.471,0,44,2,0,0,43.056,,1.592
B. SENNA,3,45,9,103.114,102.214,4939.33,66.906,66.906,0,45,2,0,0,43.056,,2.435
B. SENNA,3,46,9,103.173,102.363,5042.503,68.781,68.781,0,46,2,0,0,43.056,,1.875
B. SENNA,3,47,9,103.104,102.384,5145.607,70.661,70.661,0,47,2,0,0,43.056,,1.88
B. SENNA,3,48,9,105.752,105.122,5251.359,75.466,75.466,0,48,2,0,0,43.056,,4.805
B. SENNA,3,49,9,104.466,103.926,5355.825,78.937,78.937,0,49,2,0,0,43.056,,3.471
B. SENNA,3,50,9,106.726,106.276,5462.551,84.299,84.299,0,50,2,0,0,43.056,,5.362
B. SENNA,3,51,9,104.883,104.523,5567.434,88.346,88.346,0,51,2,0,0,43.056,,4.047
B. SENNA,3,52,9,104.647,104.377,5672.081,92.187,92.187,0,52,2,0,0,43.056,,3.841
B. SENNA,3,53,9,108.524,108.344,5780.605,99.784,99.784,0,53,2,0,0,43.056,,7.597
B. SENNA,3,54,9,107.842,107.752,5888.447,6.453,106.058,1,55,2,0,0,43.056,,8.237
N. ROSBERG,1,1,8,112.471,107.611,112.471,4.627,4.627,0,1,0,0,0,0,,4.627
N. ROSBERG,1,2,8,107.548,102.778,220.019,6.708,6.708,0,2,0,0,0,0,,2.081
N. ROSBERG,1,3,8,106.474,101.794,326.493,7.941,7.941,0,3,0,0,0,0,,1.233
N. ROSBERG,1,4,8,105.975,101.385,432.468,8.805,8.805,0,4,0,0,0,0,,0.864
N. ROSBERG,1,5,8,105.756,101.256,538.224,9.152,9.152,0,5,0,0,0,0,,0.347
N. ROSBERG,1,6,8,105.946,101.536,644.17,9.777,9.777,0,6,0,0,0,0,,0.625
N. ROSBERG,1,7,8,105.696,101.376,749.866,10.346,10.346,0,7,0,0,0,0,,0.569
N. ROSBERG,1,8,8,105.5,101.27,855.366,10.778,10.778,0,8,0,0,0,0,,0.432
N. ROSBERG,1,9,8,105.545,101.405,960.911,11.596,11.596,0,9,0,0,0,0,,0.818
N. ROSBERG,1,10,8,105.278,101.228,1066.189,12.406,12.406,0,10,0,0,0,0,,0.81
N. ROSBERG,1,11,8,105.297,101.337,1171.486,13.302,13.302,0,11,0,0,0,0,,0.896
N. ROSBERG,1,12,8,105.456,101.586,1276.942,14.189,14.189,0,12,0,0,0,0,,0.887
N. ROSBERG,1,13,8,110.105,106.325,1387.047,19.962,19.962,0,13,1,20.091,1,20.091,,5.773
N. ROSBERG,2,14,8,121.772,118.082,1508.819,37.109,37.109,0,14,1,0,0,20.091,,17.147
N. ROSBERG,2,15,8,105.973,102.373,1614.792,38.194,38.194,0,15,1,0,0,20.091,,1.085
N. ROSBERG,2,16,8,108.471,104.961,1723.263,37.176,37.176,0,16,1,0,0,20.091,,-1.018
N. ROSBERG,2,17,8,135.675,132.255,1858.938,23.957,23.957,0,17,1,0,0,20.091,,-13.219
N. ROSBERG,2,18,8,128.121,124.791,1987.059,4.378,4.378,0,18,1,0,0,20.091,,-19.579
N. ROSBERG,2,19,8,166.508,163.268,2153.567,3.612,3.612,0,19,1,0,0,20.091,,-0.766
N. ROSBERG,2,20,8,153.558,150.408,2307.125,2.814,2.814,0,20,1,0,0,20.091,,-0.798
N. ROSBERG,2,21,8,104.62,101.56,2411.745,4.902,4.902,0,21,1,0,0,20.091,,2.088
N. ROSBERG,2,22,8,104.025,101.055,2515.77,6.658,6.658,0,22,1,0,0,20.091,,1.756
N. ROSBERG,2,23,8,103.796,100.916,2619.566,8.034,8.034,0,23,1,0,0,20.091,,1.376
N. ROSBERG,2,24,8,104.096,101.306,2723.662,9.826,9.826,0,24,1,0,0,20.091,,1.792
N. ROSBERG,2,25,8,103.933,101.233,2827.595,11.146,11.146,0,25,1,0,0,20.091,,1.32
N. ROSBERG,2,26,8,104.182,101.572,2931.777,12.589,12.589,0,26,1,0,0,20.091,,1.443
N. ROSBERG,2,27,8,110.487,107.967,3042.264,20.115,20.115,0,27,2,20.772,1,40.863,,7.526
N. ROSBERG,3,28,8,120.109,117.679,3162.373,37.555,37.555,0,28,2,0,0,40.863,,17.44
N. ROSBERG,3,29,8,103.408,101.068,3265.781,38.291,38.291,0,29,2,0,0,40.863,,0.736
N. ROSBERG,3,30,8,103.562,101.312,3369.343,39.589,39.589,0,30,2,0,0,40.863,,1.298
N. ROSBERG,3,31,8,103.744,101.584,3473.087,40.9,40.9,0,31,2,0,0,40.863,,1.311
N. ROSBERG,3,32,8,102.888,100.818,3575.975,41.507,41.507,0,32,2,0,0,40.863,,0.607
N. ROSBERG,3,33,8,102.696,100.716,3678.671,42.159,42.159,0,33,2,0,0,40.863,,0.652
N. ROSBERG,3,34,8,102.948,101.058,3781.619,39.371,39.371,0,34,2,0,0,40.863,,-2.788
N. ROSBERG,3,35,8,103.475,101.675,3885.094,28.313,28.313,0,35,2,0,0,40.863,,1.581
N. ROSBERG,3,36,8,104.097,102.387,3989.191,30.766,30.766,0,36,2,0,0,40.863,,2.453
N. ROSBERG,3,37,8,102.853,101.233,4092.044,28.881,28.881,0,37,2,0,0,40.863,,1.601
N. ROSBERG,3,38,8,103.157,101.627,4195.201,30.811,30.811,0,38,2,0,0,40.863,,1.93
N. ROSBERG,3,39,8,102.271,100.831,4297.472,31.512,31.512,0,39,2,0,0,40.863,,0.701
N. ROSBERG,3,40,8,102.287,100.937,4399.759,32.599,32.599,0,40,2,0,0,40.863,,1.087
N. ROSBERG,3,41,8,102.186,100.926,4501.945,33.707,33.707,0,41,2,0,0,40.863,,1.108
N. ROSBERG,3,42,8,102.193,101.023,4604.138,34.564,34.564,0,42,2,0,0,40.863,,0.857
N. ROSBERG,3,43,8,102.612,101.532,4706.75,36.073,36.073,0,43,2,0,0,40.863,,1.509
N. ROSBERG,3,44,8,102.322,101.332,4809.072,37.327,37.327,0,44,2,0,0,40.863,,1.254
N. ROSBERG,3,45,8,102.235,101.335,4911.307,38.883,38.883,0,45,2,0,0,40.863,,1.556
N. ROSBERG,3,46,8,101.956,101.146,5013.263,39.541,39.541,0,46,2,0,0,40.863,,0.658
N. ROSBERG,3,47,8,102.07,101.35,5115.333,40.387,40.387,0,47,2,0,0,40.863,,0.846
N. ROSBERG,3,48,8,101.906,101.276,5217.239,41.346,41.346,0,48,2,0,0,40.863,,0.959
N. ROSBERG,3,49,8,101.77,101.23,5319.009,42.121,42.121,0,49,2,0,0,40.863,,0.775
N. ROSBERG,3,50,8,102.093,101.643,5421.102,42.85,42.85,0,50,2,0,0,40.863,,0.729
N. ROSBERG,3,51,8,101.903,101.543,5523.005,43.917,43.917,0,51,2,0,0,40.863,,1.067
